物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15060024,OK汁,335ml,瓶,,10.00,3.50,6.50,12.000,42.00,78.00
15060029,味淋,1.8l,瓶,,0.80,0.40,0.40,55.000,22.00,22.00
15060033,家乐浓缩鸡汁,1kg,瓶,,30.00,3.00,27.00,51.000,153.00,"1,377.00"
15060042,家乐辣鲜露,400毫升,支,,1.00, ,1.00,15.000, ,15.00
15060045,李锦记财神蚝油,907G,支,,28.00,5.00,23.00,13.500,67.50,310.50
15060048,海天罐装金标生抽,1.9l,罐,,29.00,1.00,28.00,16.600,16.60,464.80
15060049,海天罐装草菇老抽,1.9L,罐,,22.00,7.00,15.00,18.200,127.40,273.00
15060050,丘比凯撒沙拉汁,1kg,支,,0.50, ,0.50,60.000, ,30.00
15060054,鸡饭老抽,640ml,支,,3.00, ,3.00,21.000, ,63.00
15060062,东古一品鲜酱油,500ML,支,,25.00,3.50,21.50,7.000,24.50,150.50
15060063,丘比焙煎芝麻汁,1.5L,支,,1.00,1.00, ,60.000,60.00, 
15060064,韩国烧汁,,支,,2.00, ,2.00,60.000, ,120.00
15060084,家乐牛肉汁,480ML,支,,3.00,2.00,1.00,38.000,76.00,38.00
15070008,特丽素,,包,,2.50,1.00,1.50,240.000,240.00,360.00
15070019,臭粉,1500g,瓶,,1.00,1.00, ,12.000,12.00, 
15070024,风车生粉,50KG,包,,4.00, ,4.00,271.250, ,"1,085.00"
15070027,斧头食粉,454g,合,,4.00,1.50,2.50,4.500,6.75,11.25
15070032,松肉粉,,瓶,,1.20,1.00,0.20,11.000,11.00,2.20
15070084,鸡粉,2kg,罐,,18.00,2.00,16.00,65.000,130.00,"1,040.00"
15070096,益鲜素,,罐,,1.40,1.00,0.40,260.000,260.00,104.00
15070106,味好美迷迭香,,罐,,0.50,0.50, ,50.000,25.00, 
15070108,火锅料,,包,,2.00, ,2.00,3.500, ,7.00
15070114,孜然粉,500g,合,,0.60,0.60, ,8.000,4.80, 
15070124,巴马神芝士,1kg/罐,KG,,1.80,1.80, ,105.000,189.00, 
15070125,客家鸡料,,盒,,7.00,1.00,6.00,9.000,9.00,54.00
15070127,金福百里香,,罐,,0.60,0.50,0.10,58.000,29.00,5.80
15070128,金福迷迭香,,罐,,0.50,0.50, ,58.000,29.00, 
15070134,靓佛手味粉,4540g,包,,2.00,0.70,1.30,165.000,115.50,214.50
15070136,味好美卡真调料,,罐,,0.50,0.50, ,75.000,37.50, 
